name,Company,Address,Link,Content,Update
【研發替代役】資料工程師,富邦人壽保險股份有限公司(總公司),台北市內湖區,http://www.104.com.tw/job/?jobno=5u4n2&jobsource=n104bank1,1.運用數據分析工具。 將數據提取、清理，轉化為可分析資料。2.視覺圖形化營運分析，從多維度指標分析、商品和客戶的關係，並進行趨勢預測，提供可決策的數據與建議。3.選擇具有分析價值的數據(內部、OPEN DATA)，最佳化數據分析效率及品質，建立數據分析模型，找出商機與建立應用模式，並進行成效追蹤與回饋。,2018-06-04
Data Engineer-Hadoop Admin II 資料工程師(系統建置維護),炬識科技股份有限公司,台北市大安區復興南路二段86號3樓之1,http://www.104.com.tw/job/?jobno=4owz9&jobsource=n104bank1,1. CDH (Cloudera Distribution Including Apache Hadoop)安裝、設定與維護2. Linux安裝設定3. System Trouble Shooting4. System Log Analysis5. 具Atlassian Jira and Confluence 專案管理軟體使用經驗者佳,2018-06-07
Data Engineer資料工程師,CatchPlay_英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,台北市內湖區瑞光路480號10樓,http://www.104.com.tw/job/?jobno=58zi4&jobsource=n104bank1,"Responsibility：-Support report creating for business .-Support with data exploratory , new data testing/validating, continuous testing & validating predictive models.-Support Business Owner on analysis to get relevant insights and make the right business decisions. Skills:- Strong ability with logical thinking and data exploration.- Experience with Data and Statistical Analysis and Algorithm Development with Python or R. - Relational Database (SQL Server, Oracle and MySQL) and NoSQL Database (Mongo) experience.- Hands on experience in Big Data technologies such as Hadoop/HBase, ElasticSearch and Spark and familiarity working with cloud technologies such as AWS.",2018-06-05
資料庫工程師(T09),神通資訊科技股份有限公司,台北市內湖區,http://www.104.com.tw/job/?jobno=4xl77&jobsource=n104bank1,1、具備SQL Server資料庫管理及效能調校管理經驗；2、熟悉SQL Server Cluster及Always on環境；3、熟悉SQL指令並提出能效能調整等相關技術；4、須駐點負責單位資料庫維護管理。,2018-06-02
DBA 資料庫管理師,盈德網絡服務有限公司,台北市松山區八德路四段760號9樓之1,http://www.104.com.tw/job/?jobno=64cy8&jobsource=n104bank1,資料庫日誌監控和分析、資料庫系統性能優化、資料庫空間監控和管理、資料庫使用者許可權管理、資料庫的備份和恢復、存儲管理、平臺資料庫系統的安裝部署調試等工作。 工作說明:1. 擔任資料庫管理人員，負責資料庫安裝、性能調校、資源擴充與安全性管理工作2. 保證資料庫完整性、安全性、穩定與高可用性3. 負責資料庫備份與災難備援機制以達成業務連續性的不間斷服務4. 有責任感能負擔與處理相應的變更及隨時檢查狀態並達到確保資料庫連續性5. 因應緊急情況能配合隨時on call緊急處理6. 能獨立作業並能建立技術相關基礎架構、操作與標準作業流程文件,2018-06-08
Data Engineer-Hadoop Admin I 資料工程師(系統建置維護),炬識科技股份有限公司,台北市大安區復興南路二段86號3樓之1,http://www.104.com.tw/job/?jobno=65nh2&jobsource=n104bank1,1. CDH (Cloudera Distribution Including Apache Hadoop)安裝、設定與維護2. Linux安裝設定3. System Trouble Shooting4. System Log Analysis5. 具Atlassian Jira and Confluence 專案管理軟體使用經驗者佳,2018-06-07
【研發替代役專區】資料工程師,國泰金控_國泰金融控股股份有限公司,台北市信義區,http://www.104.com.tw/job/?jobno=5t4pd&jobsource=n104bank1,"(1) 分析銀行資料市集設計、開發、管理維護(2) 實作資料微服務元件 (使用Kafka, Python/Scala)(3) 協助資料分析及探索過程中需要的資料收集與處理",2018-06-06
資料探勘工程師,禾多移動多媒體股份有限公司,台北市中山區中山北路三段47號3樓之4,http://www.104.com.tw/job/?jobno=4u9yz&jobsource=n104bank1,"工作內涵：資料探勘工程師需處理數據擷取、管理、處理等工作。資料來源包括各產品結構與非結構資料等，把龐雜的巨量資料整理出脈絡、洞察商機。 工作內容：(1) 應用統計/資料探勘等技術於工程資料分析與探勘(2) 資料分析系統設計與開發工作技能：(1) 統計理論與資料探勘技術;(2) 程式能力, 如 R, SAS code, C/C++/C#, Java  其他條件： (1) 具資料探勘平台(如 SAS EM 等) 使用經驗佳;(2) 應用資料科學於實務問題之熱忱",2018-06-04
資料庫管理工程師,睿訊有限公司,台北市內湖區洲子街88號5樓,http://www.104.com.tw/job/?jobno=4ab9v&jobsource=n104bank1,"1.具大型數据庫( Data Warehouse )維護作業經驗， DB 的運作架設、管理、規劃、執行資料庫資料備援及回覆。2. DB 的即時監控及相關除錯；管理各項資料庫資源使用，包含使用數量、權限管理、使用空間、系統資源（CPU、Memory、IO）等。3.監控資料庫效能，並適時針對相關參數及SQL進行調校。DB 的存取效能及穩定性。4.網站存取資料庫架構設計及規劃；提供諮詢並處理資料庫應用的相關問題，進行Schema建置與異動的工作。5.資料庫軟硬體維護及備份等 Schedule-Job 規劃6.資料庫管理工具，Shell Script 程式編寫。  ----  Oralce 或 MySQL (這２種有一項能力很強最佳） ---- 其他類：如 MS-SQL, mongo-db..非常熟悉某類資料庫維護 。  只要對上述某種 db 具有特別強的能力，或實務作業熟練者，都會考量優先適用！ >>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>1. Over one year experience of Data Warehouse Maintenance or Management, Backup and Restore Skill.2. Working Experience of Database Monitor Solutions, and Hardware Configuration Setting.3. Good Experience of Database Performance Turning ,and Troubleshooting.4. Working Experience of RAC/HA db-Structure Construction ,and Data Replication Solutions.5. Basic Knowledge of Hardware Debuging ,and Contab Job Control.6. Good Skill of Shell Script Coding.   ---Very ＂GOOD SKILL＂ one of this Database system ( such as; Oracle ,MySQL ,MS-SQL ,mongo-db ..... )      ,that will be put your record into hight priority list for interview.",2018-06-06
【Software Engineer】Data Engineer / 資料工程師,瑞嘉軟體科技股份有限公司,台北市內湖區瑞湖街58號8樓,http://www.104.com.tw/job/?jobno=5jh6a&jobsource=n104bank1,"•  Design and implement software systems and tools for internal process automation based on data mining and machine learning techniques.•  Design, implement, and operate data analytics platforms for business intelligence analysis.•  Provide data insights and develop data intelligence solutions/reports for business decisions.•  Work with other teams to assist with data-related technical issues and support their data infrastructure needs.•  Evaluate and identify the use of new or existing software products and technologies.•  Perform other duties as necessary.",2018-06-04
SAP Basis 資料庫工程師,薩摩亞商宸展科技有限公司台灣分公司,台北市大安區仁愛路三段141號11樓,http://www.104.com.tw/job/?jobno=60fhq&jobsource=n104bank1,"1. 熟悉整體SAP Basis資料庫技術架構(SAP basis technical infrastructure) 2. 設定SAP ERP & BW相關系統 (Installation and Client Copy) 3. SAP權限管理(User Administration and Authorization control ) 4. 備份與復原計劃的落實和測試 (Backup schedule and Recovery planning) 5. 設定與整合輸出裝置(Batch jobs manage, Printer, FAX, EDI…)",2018-05-31
資料科學工程師,玉山銀行_玉山商業銀行股份有限公司,台北市中山區撫順街41巷13號,http://www.104.com.tw/job/?jobno=5y7ya&jobsource=n104bank1,歡迎大學、研究所數理資訊相關系所畢業。有志從事：*對大數據資料處理及分析或人工智慧有高度興趣者*熟悉資料處理相關語言如Python、R、SQL、Java 等*熟悉關聯性資料庫架構及分散式 Hadoop/Spark 平台者佳,2018-06-06
A14--雲端資料庫管理(DB)工程師,光寶科技股份有限公司,台北市內湖區瑞光路392號  (內湖科技園區),http://www.104.com.tw/job/?jobno=5rrzy&jobsource=n104bank1,1.架構智慧型生產(行動科技與雲端運算及智慧型生產之整合)數據管理雲端資料庫2.智慧型生產之大數據分析,2018-06-05
資料庫管理師-台北,凌網科技股份有限公司,台北市中正區,http://www.104.com.tw/job/?jobno=4ltkq&jobsource=n104bank1,1.依據使用者需求，參與資料庫架構的設計，並針對整體系統架構提供建議，以創建最佳資料庫架構。2.規劃、執行資料庫資料備援及回覆計畫。3.管理各項資料庫資源使用，包含使用數量、權限管理、使用空間、系統資源（CPU、Memory、IO）等。4.監控資料庫效能，並適時針對相關參數及SQL進行調校。5.提供諮詢並處理使用者使用資料庫的相關問題。 6.資料整合專案需求訪談及參與資料倉儲規劃設計。,2018-06-06
SQL資料庫工程師,緯德科技股份有限公司 (TechLink Corporation),台北市松山區敦化北路207號8F-13,http://www.104.com.tw/job/?jobno=5e6v1&jobsource=n104bank1,- 熟悉資料庫之SQL語法指令(PL/SQL或T-SQL)執行資料轉換及驗證。- 熟悉資料庫安裝、設定及操作實務經驗1年以上。(Oracle、MS SQL Server、MySQL至少一種)- 具備Stored Procedure實務經驗1年以上尤佳。- 可獨立或與團隊合作，工作態度積極、負責，能配合公司規定。- 依不同經驗及能力來負責系統之分析(SA)、設計(SD)以及程式撰寫(PG)。- 配合公司專案需求至客戶端駐點服務。,2018-06-04
SQL資料庫工程師,祐安資訊有限公司,台北市松山區復興北路191號5F-1,http://www.104.com.tw/job/?jobno=6709q&jobsource=n104bank1,- 熟悉資料庫之SQL語法指令(PL/SQL或T-SQL)執行資料轉換及驗證。 - 熟悉資料庫安裝、設定及操作實務經驗1年以上。(Oracle、MS SQL Server、MySQL至少一種) - 具備Stored Procedure實務經驗1年以上尤佳。 - 可獨立或與團隊合作，工作態度積極、負責，能配合公司規定。 - 依不同經驗及能力來負責系統之分析(SA)、設計(SD)以及程式撰寫(PG)。 - 配合公司專案需求至客戶端駐點服務。,2018-06-04
資料庫管理人員(DBA),統一期貨股份有限公司,台北市松山區東興路8號B1樓之１,http://www.104.com.tw/job/?jobno=5xnp0&jobsource=n104bank1,1.依據使用者需求，參與資料庫架構的設計，並針對整體系統架構提供建議，以創建最佳資料庫架構。 2.規劃、執行資料庫資料備援及回覆計畫。 3.管理各項資料庫資源使用，包含使用數量、權限管理、使用空間、系統資源（CPU、Memory、IO）等。 4.監控資料庫效能，並適時針對相關參數及SQL進行調校。 5.提供諮詢並處理使用者使用資料庫的相關問題。,2018-06-08
資料庫工程師,華新麗華股份有限公司,台北市信義區松智路1號25樓,http://www.104.com.tw/job/?jobno=60nv6&jobsource=n104bank1,1.Client Service：信義前端電腦維護2.資料庫維護：　2.1 Oracle資料庫規劃、建置、管理與維運　2.2 MySQL資料庫規劃、建置、管理與維運　2.3 MS SQL資料庫規劃、建置、管理與維運3.資料庫主機維運：　3.1 Oracle Linux建置管理　3.2 HP-UX維運管理,2018-05-07
D4000 資料庫管理工程師(MS SQL),富邦媒體科技股份有限公司(富邦momo),台北市內湖區洲子街96號4樓  (內湖科技園區),http://www.104.com.tw/job/?jobno=58h6h&jobsource=n104bank1,1.MSSQL資料庫日常維護及監控。2.MSSQL資料庫效能調校及問題排除。3.MSSQL資料庫備份及還原。,2018-06-06
資料庫程式工程師,商智資訊股份有限公司,台北市大安區復興南路2段363號3樓,http://www.104.com.tw/job/?jobno=1yf7o&jobsource=n104bank1,資料庫程式工程師熟悉 SQL Server/Oracle/DB2 任一種資料庫操作,2018-06-09
資料庫工程師,智付寶股份有限公司,台北市南港區南港路二段97號8樓,http://www.104.com.tw/job/?jobno=41rjd&jobsource=n104bank1,負責資料庫規劃 設計、資料備援(備份還原)、效能調校及基本安全管理概念、T-SQL語法查詢,2018-06-05
Oracle資料庫工程師,中華系統整合股份有限公司,台北市大安區,http://www.104.com.tw/job/?jobno=4ukb7&jobsource=n104bank1,1.主要負責Orcale(佔比90%)工作項目，MySQL(佔比10%)2.資料庫效能分析，針對相關參數及SQL Tuning進行調校。 3.資料庫維護`異常排除及升版作業。4.規劃`執行資料庫資料備援及回覆計畫。5.提供諮詢並處理使用者資料庫相關問題。,2018-06-07
資料工程師(研發替代役可)(NC-痞客邦研發中心),PIXNET_優像數位媒體科技股份有限公司,台北市中山區民生東路二段149號3樓,http://www.104.com.tw/job/?jobno=5v3r1&jobsource=n104bank1,目前Pixnet擁有7.1億文章及每日770萬讀者，所以本職缺很需要使用資料處理技術來處理本站的大量及不同資料。故對於資料結構、作業系統及平行處理有一定認識及瞭解。在來是本職位也負責演算法模型的產品化、如果對於機器學習有基本的了解會是一個加分項目。 主要工作如下：•將演算模型給予產品化，針對系統效能其穩定度做最大提升。•設定並實作API，並符合站內某些高流量需求。•設定並實作Data Pieline，將不同來源及不同特性的資料，給予統一整理和歸納。•系統維運：自動化部署及設計監控機制，確保線上的演算法及服務能穩定持續運作。 演算法資料團隊 介紹 - https://goo.gl/SryrIZ,2018-06-05
資料庫工程師,英屬維京群島商天鴻端網雲科技有限公司台灣分公司,台北市大安區敦化南路一段205號15樓1509室,http://www.104.com.tw/job/?jobno=6889r&jobsource=n104bank1,"Q1. 你們在做甚麼? 要規劃甚麼資料庫? A: 我們是一家提供傳統產業轉型為""傳說中的""工業4.0系統集成商，目前主要的客戶多半是在中國大陸。以製造業為例要達成這個目標必須要串聯工廠內所有生產設備，收集相關資訊讓我們的軟體去做分析。所以我們自己開發ERP、MES等等這類經營管理相關的軟體。 由於要依照客戶他本身的業務狀態再幫他量身訂做適合的軟體流程，所以我們需要有專業的夥伴與系統分析師一起分析客戶的需求規劃資料庫的流程。 Q2: 客戶都在中國大陸，那我不是要常常出差?A: 基本上依據職能分工，主要接觸客戶分析需求的應該會是系統分析師，當他產出軟體需求分析文件後你根據該內容去設計整個資料庫的流程，理論上你的出差頻率是遠低於SA的，當然也不排除你的能力完全可以勝任系統分析和資料庫設計，那也許你可以改投我們SA的職缺喔。 Q3: 出差有津貼嗎?A: 有津貼喔! 像是從你踏出家門那一刻開始，公司會派車送你到機場，到了那邊每天會有日支津貼和車費補貼，任務完成回國後到機場也會有專車送你回家。我們不是把你派去當台勞而是希望你的專業能力可以幫助我們更快達成目標，津貼一定要有的啊! Q4: 我需要具備寫程式的能力嗎?A: 按照責任分工來說，你是規劃資料庫，但也希望你能夠熟練使用SQL語法並對C#/JAVASCRIPT略懂略懂。 Q5: 我很菜，但是我覺得有一點點心動了 ，可以去嗎? A: 不是每個人一出生就是大神，我們看重的是你未來的發展性和自我學習能力，所以如果你有興趣請把你過往的作品或專題(例如畫面截圖丟到雲端硬碟)連結跟履歷一併附上，我們會請主管看喔。  Q6: 我很強，你們要出多少錢請我? A: 這位強者，我們也只能先請你帶著你的作品來面談或者在類似github上展示一下，到時依據你的薪資期望來做調整，在僱傭關係裡面公司是花錢買你的專業，所以請來讓我們了解一下你吧。 Q7: 很常加班嗎? 加班有沒有加班費? A: 主管認為工作只是生活的一部分，只要能在上班期間把當天的任務完成，拜託你準時下班去約會去經營你自己的生活。如果因為案件問題要加班，那就依照勞基法給你錢拜託你來。",2018-06-06
